DB08119	1,1,1-TRIFLUORO-3-((N-ACETYL)-L-LEUCYLAMIDO)-4-PHENYL-BUTAN-2-ONE(N-ACETYL-L-LEUCYL-L-PHENYLALANYL TRIFLUOROMETHYL KETONE)			1	P17538																																																																					
DB08121	(2S)-2-(biphenyl-4-yloxy)-3-phenylpropanoic acid			1	P37231																																																																					
DB08122	N-METHYL-4-{[(2-OXO-1,2-DIHYDRO-3H-INDOL-3-YLIDENE)METHYL]AMINO}BENZENESULFONAMIDE			1	P24941																																																																					
DB08123	N-METHYL-{4-[2-(7-OXO-6,7-DIHYDRO-8H-[1,3]THIAZOLO[5,4-E]INDOL-8-YLIDENE)HYDRAZINO]PHENYL}METHANESULFONAMIDE			1	P24941																																																																					
DB08124	3-{[(2,2-DIOXIDO-1,3-DIHYDRO-2-BENZOTHIEN-5-YL)AMINO]METHYLENE}-5-(1,3-OXAZOL-5-YL)-1,3-DIHYDRO-2H-INDOL-2-ONE			1	P24941																																																																					
DB08125	4-{[(2-OXO-1,2-DIHYDRO-3H-INDOL-3-YLIDENE)METHYL]AMINO}-N-(1,3-THIAZOL-2-YL)BENZENESULFONAMIDE			1	P24941																																																																					
DB08126	3-{[4-([AMINO(IMINO)METHYL]AMINOSULFONYL)ANILINO]METHYLENE}-2-OXO-2,3-DIHYDRO-1H-INDOLE			1	P24941																																																																					
DB08128	(1S,4R,9S)-5-(trifluoromethyl)-1,2,3,4-tetrahydro-1,4-methanonaphthalen-9-amine			1	P11086																																																																					
DB08129	(1R)-2-amino-1-[3-(trifluoromethyl)phenyl]ethanol			1	P11086																																																																					
DB08130	N-(5-{3,4-difluoro-2-[(2-fluoro-4-iodophenyl)amino]phenyl}-1,3,4-oxadiazol-2-yl)ethane-1,2-diamine			1	Q02750																																																																					
DB08132	5-hydroxynaphthalene-1-sulfonamide			1	P24941																																																																					
DB08133	N-(4-sulfamoylphenyl)-1H-indazole-3-carboxamide			1	P24941																																																																					
DB08134	4-[(6-chloropyrazin-2-yl)amino]benzenesulfonamide			1	P24941																																																																					
DB08135	N-phenyl-1H-pyrazole-3-carboxamide			1	P24941																																																																					
DB08136	4-(acetylamino)-N-(4-fluorophenyl)-1H-pyrazole-3-carboxamide			1	P24941																																																																					
DB08137	(4E)-N-(4-fluorophenyl)-4-[(phenylcarbonyl)imino]-4H-pyrazole-3-carboxamide			1	P24941																																																																					
DB08138	{[(2,6-difluorophenyl)carbonyl]amino}-N-(4-fluorophenyl)-1H-pyrazole-3-carboxamide			1	P24941																																																																					
DB08139	5-chloro-7-[(1-methylethyl)amino]pyrazolo[1,5-a]pyrimidine-3-carbonitrile			1	P24941																																																																					
DB08140	5-[(4-AMINOCYCLOHEXYL)AMINO]-7-(PROPAN-2-YLAMINO)PYRAZOLO[1,5-A]PYRIMIDINE-3-CARBONITRILE			1	P24941																																																																					
DB08141	4-{[(2,6-difluorophenyl)carbonyl]amino}-N-[(3S)-piperidin-3-yl]-1H-pyrazole-3-carboxamide			1	P24941																																																																					
DB08142	4-{[(2,6-dichlorophenyl)carbonyl]amino}-N-piperidin-4-yl-1H-pyrazole-3-carboxamide			1	P24941																																																																					
DB08143	5-CHLORO-THIOPHENE-2-CARBOXYLIC ACID ((3S,4S)-4-FLUORO- 1-{[2-FLUORO-4-(2-OXO-2H-PYRIDIN-1-YL)-PHENYLCARBAMOYL]-METHYL}-PYRROLIDIN-3-YL)-AMIDE			1	P00742																																																																					
DB08147	4-[3-(dibenzylamino)phenyl]-2,4-dioxobutanoic acid			1	P18031																																																																					
DB08148	1-[4-(4-chlorophenyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-yl]methanamine			2	P17612	P61925																																																																				
DB08149	1-[4-(4-chlorobenzyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-yl]methanamine			2	P17612	P61925																																																																				
DB08150	4-(4-chlorobenzyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-aminium			2	P17612	P61925																																																																				
DB08151	(5R,7R,8S,9S,10R)-7-(hydroxymethyl)-3-phenyl-1,6-dioxa-2-azaspiro[4.5]dec-2-ene-8,9,10-triol			1	P11217																																																																					
DB08152	{(2S)-1-[N-(tert-butoxycarbonyl)glycyl]pyrrolidin-2-yl}methyl (3-chlorophenyl)acetate			1	P00734																																																																					
DB08153	(5E)-14-CHLORO-15,17-DIHYDROXY-4,7,8,9,10,11-HEXAHYDRO-2-BENZOXACYCLOPENTADECINE-1,12(3H,13H)-DIONE			1	P08238																																																																					
DB08155	N-{2-[4-(AMINOSULFONYL)PHENYL]ETHYL}ACETAMIDE			2	P00915	P00918																																																																				
DB08156	3-[4-(AMINOSULFONYL)PHENYL]PROPANOIC ACID			2	P00915	P00918																																																																				
DB08157	ETHYL 3-[4-(AMINOSULFONYL)PHENYL]PROPANOATE			2	P00915	P00918																																																																				
DB08159	4-(5,11-DIOXO-5H-INDENO[1,2-C]ISOQUINOLIN-6(11H)-YL)BUTANOATE			1	P11387																																																																					
DB08162	5-(1,4-DIAZEPAN-1-SULFONYL)ISOQUINOLINE			4	P61925	P17612	Q13464	O75116																																																																		
DB08163	5'-{[4-(aminooxy)butyl](methyl)amino}-5'-deoxy-8-ethenyladenosine			1	P17707																																																																					
DB08164	(3R,4R)-1-{6-[3-(METHYLSULFONYL)PHENYL]PYRIMIDIN-4-YL}-4-(2,4,5-TRIFLUOROPHENYL)PIPERIDIN-3-AMINE			1	P27487																																																																					
DB08165	indane-5-sulfonamide			1	P00918																																																																					
DB08166	(4R)-7-chloro-9-methyl-1-oxo-1,2,4,9-tetrahydrospiro[beta-carboline-3,4'-piperidine]-4-carbonitrile			1	P11309																																																																					
DB08167	3,7-BIS(DIMETHYLAMINO)PHENOTHIAZIN-5-IUM			1	P22303																																																																					
DB08168	7-AMINO-4-METHYL-CHROMEN-2-ONE			2	P30405	Q9BY41																																																																				
DB08169	(2Z)-N-biphenyl-4-yl-2-cyano-3-cyclopropyl-3-hydroxyprop-2-enamide			1	Q02127																																																																					
DB08170	(1R)-N,6-DIHYDROXY-7-METHOXY-2-[(4-METHOXYPHENYL)SULFONYL]-1,2,3,4-TETRAHYDROISOQUINOLINE-1-CARBOXAMIDE			1	P09237																																																																					
DB08172	(2Z)-N-(3-chloro-2'-methoxybiphenyl-4-yl)-2-cyano-3-hydroxybut-2-enamide			1	Q02127																																																																					
DB08173	5-CHLORO-N-(2-(4-(2-OXOPYRIDIN-1(2H)-YL)BENZAMIDO)ETHYL)THIOPHENE-2-CARBOXAMIDE			1	P00742																																																																					
DB08174	5-CHLORO-N-((1R,2S)-2-(4-(2-OXOPYRIDIN-1(2H)-YL)BENZAMIDO) CYCLOPENTYL)THIOPHENE-2-CARBOXAMIDE			1	P00742																																																																					
DB08175	(2E,4E)-11-METHOXY-3,7,11-TRIMETHYLDODECA-2,4-DIENOIC ACID			3	Q15596	P28702	Q13133																																																																			
DB08176	(1Z)-4-(4-FLUOROPHENYL)-2-METHYLIDENEBUTAN-1-IMINE			1	P27338																																																																					
DB08178	4-(4-methoxy-1H-pyrrolo[2,3-b]pyridin-3-yl)pyrimidin-2-amine			2	P24941	P20248																																																																				
DB08179	methyl 4-(2,3-dihydroxy-5-methylphenoxy)-2-hydroxy-6-methylbenzoate			1	Q04760																																																																					
DB08180	2-[METHYL-(5-GERANYL-4-METHYL-PENT-3-ENYL)-AMINO]-ETHYL-DIPHOSPHATE			2	P49354	P53609																																																																				
DB08182	4-(4-propoxy-1H-pyrrolo[2,3-b]pyridin-3-yl)pyrimidin-2-amine			2	P24941	P20248																																																																				
DB08183	3-{(3R,4R)-4-methyl-3-[methyl(7H-pyrrolo[2,3-d]pyrimidin-4-yl)amino]piperidin-1-yl}-3-oxopropanenitrile			4	P23458	O60674	P52333	P29597																																																																		
DB08184	2-(2-METHYLPHENYL)-1H-INDOLE-5-CARBOXIMIDAMIDE			1	P07477																																																																					
DB08186	(3E)-4-(1-METHYL-1H-INDOL-3-YL)BUT-3-EN-2-ONE			1	Q92831																																																																					
DB08187	METHYL-PHE-PRO-AMINO-CYCLOHEXYLGLYCINE			1	P00734																																																																					
DB08190	N-[2-(2-iodo-5-methoxy-1H-indol-3-yl)ethyl]acetamide			1	P16083																																																																					
DB08191	4-(5-phenyl-1H-pyrrolo[2,3-b]pyridin-3-yl)benzoic acid			1	O00141																																																																					
DB08192	2-(4-CARCOXY-5-ISOPROPYLTHIAZOLYL)BENZOPIPERIDINE			1	P12931																																																																					
DB08194	4-methyl-7,8-dihydro-5H-thiopyrano[4,3-d]pyrimidin-2-amine			1	P07900																																																																					
DB08195	(1R)-2-[(CYANOMETHYL)AMINO]-1-({[2-(DIFLUOROMETHOXY)BENZYL]SULFONYL}METHYL)-2-OXOETHYL MORPHOLINE-4-CARBOXYLATE			1	P25774																																																																					
DB08197	(5E,7S)-2-amino-7-(4-fluoro-2-pyridin-3-ylphenyl)-4-methyl-7,8-dihydroquinazolin-5(6H)-one oxime			1	P07900																																																																					
DB08198	[(4R)-4-(3-HYDROXYPHENYL)-1,6-DIMETHYL-2-THIOXO-1,2,3,4-TETRAHYDROPYRIMIDIN-5-YL](PHENYL)METHANONE			1	P52732																																																																					
DB08200	(1R)-MENTHYL HEXYL PHOSPHONATE GROUP			1	P06276																																																																					
DB08201	(1S)-MENTHYL HEXYL PHOSPHONATE GROUP			1	P06276																																																																					
DB08202	4-({[(4-METHYLPIPERAZIN-1-YL)AMINO]CARBONOTHIOYL}AMINO)BENZENESULFONAMIDE			1	P00918																																																																					
DB08203	7-[2-METHOXY-1-(METHOXYMETHYL)ETHYL]-7H-PYRROLO[3,2-F] QUINAZOLINE-1,3-DIAMINE			1	Q86XF0																																																																					
DB08208	2-[(4-ETHYNYL-2-FLUOROPHENYL)AMINO]-3,4-DIFLUORO-N-(2-HYDROXYETHOXY)BENZAMIDE			1	Q02750																																																																					
DB08210	2-AMINO-4-FLUORO-5-[(1-METHYL-1H-IMIDAZOL-2-YL)SULFANYL]-N-(1,3-THIAZOL-2-YL)BENZAMIDE			1	P35557																																																																					
DB08213	1-METHYL-5-(2-PHENOXYMETHYL-PYRROLIDINE-1-SULFONYL)-1H-INDOLE-2,3-DIONE			1	P42574																																																																					
DB08214	4-(1H-IMIDAZOL-1-YL)PHENOL			1	P35228																																																																					
DB08217	2,2,5,5-TETRAMETHYL-3-(SULFANYLMETHYL)-2,5-DIHYDRO-1H-PYRROL-1-OL			2	P06730	P06731																																																																				
DB08218	HYDROXY(OXO)(3-{[(2Z)-4-[3-(1H-1,2,4-TRIAZOL-1-YLMETHYL)PHENYL]PYRIMIDIN-2(5H)-YLIDENE]AMINO}PHENYL)AMMONIUM			2	P20248	P24941																																																																				
DB08219	4-METHYL-5-{(2E)-2-[(4-MORPHOLIN-4-YLPHENYL)IMINO]-2,5-DIHYDROPYRIMIDIN-4-YL}-1,3-THIAZOL-2-AMINE			2	P20248	P24941																																																																				
DB08220	(8alpha,10alpha,13alpha,17beta)-17-[(4-hydroxyphenyl)carbonyl]androsta-3,5-diene-3-carboxylic acid			2	Q15788	Q96RI1																																																																				
DB08221	N-{4-METHYL-3-[(3-PYRIMIDIN-4-YLPYRIDIN-2-YL)AMINO]PHENYL}-3-(TRIFLUOROMETHYL)BENZAMIDE			1	Q02763																																																																					
DB08222	METHOXYUNDECYLPHOSPHINIC ACID			2	P04118	P16233																																																																				
DB08224	(1S,7S,8S,8AR)-1,2,3,7,8,8A-HEXAHYDRO-7-METHYL-8-[2-[(2R,4R)-TETRAHYDRO-4-HY DROXY-6-OXO-2H-PYRAN-2-YL]ETHYL]-1-NAPHTHALENOL			1	P23141																																																																					
DB08228	5,8-dimethoxy-1,4-dimethylquinolin-2(1H)-one			1	P16083																																																																					
DB08229	[N-(3-DIBENZYLCARBAMOYL-OXIRANECARBONYL)-HYDRAZINO]-ACETIC ACID			1	P42574																																																																					
DB08230	5,7-DIHYDROXY-2-(3,4,5-TRIHYDROXYPHENYL)-4H-CHROMEN-4-ONE			1	P11309																																																																					
DB08231	MYRISTIC ACID			20	P61925	P17612	O75521	P35243	P62158	P00519	P41235	Q15788	P62942	P63098	Q08209	O43617	P01308	P17900	P62330	Q9Y6Y9	P84077	P43080	P15151	O00206																																																		
DB08232	{5-(5-AMINO-1H-PYRROLO[3,2-B]PYRIDIN-2-YL)-6-HYDROXY-3'-NITRO-BIPHENYL-3-YL]-ACETIC ACID			2	P08709	P13726																																																																				
DB08233	6-CYCLOHEXYLMETHYLOXY-2-(4'-HYDROXYANILINO)PURINE			2	P20248	P24941																																																																				
DB08234	5-[3-(2,5-dimethoxyphenyl)prop-1-yn-1-yl]-6-ethylpyrimidine-2,4-diamine			1	P00374																																																																					
DB08235	N-[2-(2-methyl-1H-indol-3-yl)ethyl]thiophene-2-carboxamide			7	O15143	P61160	P61158	O15144	O15145	P59998	O15511																																																															
DB08236	(2S)-2-(3-bromophenyl)-3-(5-chloro-2-hydroxyphenyl)-1,3-thiazolidin-4-one			7	O15143	P61160	P61158	O15144	O15145	P59998	O15511																																																															
DB08237	2'-deoxy-N-(naphthalen-1-ylmethyl)guanosine 5'-(dihydrogen phosphate)			1	Q9UBT6																																																																					
DB08238	5-AMINO-NAPHTALENE-2-MONOSULFONATE			1	P05230																																																																					
DB08239	(2S)-4-(2,5-DIFLUOROPHENYL)-N-METHYL-2-PHENYL-N-PIPERIDIN-4-YL-2,5-DIHYDRO-1H-PYRROLE-1-CARBOXAMIDE			1	P52732																																																																					
DB08240	N-(4-CHLOROPHENYL)-3-(PHOSPHONOOXY)NAPHTHALENE-2-CARBOXAMIDE			1	P04075																																																																					
DB08241	4-(6-CYCLOHEXYLMETHOXY-9H-PURIN-2-YLAMINO)--BENZAMIDE			2	P20248	P24941																																																																				
DB08242	N,4-dimethyl-3-[(1-phenyl-1H-pyrazolo[3,4-d]pyrimidin-4-yl)amino]benzamide			1	Q16539																																																																					
DB08244	(1S)-1-CYCLOPROPYL-2-[(2S)-4-(2,5-DIFLUOROPHENYL)-2-PHENYL-2,5-DIHYDRO-1H-PYRROL-1-YL]-2-OXOETHANAMINE			1	P52732																																																																					
DB08246	(2S)-4-(2,5-DIFLUOROPHENYL)-N,N-DIMETHYL-2-PHENYL-2,5-DIHYDRO-1H-PYRROLE-1-CARBOXAMIDE			1	P52732																																																																					
DB08247	6-(CYCLOHEXYLMETHOXY)-8-ISOPROPYL-9H-PURIN-2-AMINE			1	P24941																																																																					
DB08248	3-(6-CYCLOHEXYLMETHOXY-9H-PURIN-2-YLAMINO)-BENZENESULFONAMIDE			2	P20248	P24941																																																																				
DB08249	3,6,9,12,15-PENTAOXATRICOSAN-1-OL			1	Q02127																																																																					
DB08250	(5S)-5-(3-AMINOPROPYL)-3-(2,5-DIFLUOROPHENYL)-N-ETHYL-5-PHENYL-4,5-DIHYDRO-1H-PYRAZOLE-1-CARBOXAMIDE			1	P52732																																																																					
DB08251	4-[5-(2-CARBOXY-1-FORMYL-ETHYLCARBAMOYL)-PYRIDIN-3-YL]-BENZOIC ACID			1	P42574																																																																					
DB08254	2-NAPHTHALENESULFONIC ACID			2	P00734	P07477																																																																				
DB08256	N-[(CYCLOHEXYLAMINO)CARBONYL]GLYCINE			1	P34913																																																																					
DB08257	4-{[(CYCLOHEXYLAMINO)CARBONYL]AMINO}BUTANOIC ACID			1	P34913																																																																					
DB08258	6-{[(CYCLOHEXYLAMINO)CARBONYL]AMINO}HEXANOIC ACID			1	P34913																																																																					
DB08259	7-{[(CYCLOHEXYLAMINO)CARBONYL]AMINO}HEPTANOIC ACID			1	P34913																																																																					
DB08262	2,6-dicarboxynaphthalene			2	P69905	P68871																																																																				
DB08263	N-(carboxycarbonyl)-D-phenylalanine			1	Q9NWT6																																																																					
DB08270	N-(2-AMINOETHYL)-N~2~-{(1S)-1-[4'-(AMINOSULFONYL)BIPHENYL-4-YL]-2,2,2-TRIFLUOROETHYL}-L-LEUCINAMIDE			1	P43235																																																																					
DB08271	N-ISOBUTYL-N-[4-METHOXYPHENYLSULFONYL]GLYCYL HYDROXAMIC ACID			4	P09238	P39900	P08254	O60882																																																																		
DB08273	4-HYDROXY-5-IODO-3-NITROPHENYLACETYL-EPSILON-AMINOCAPROIC ACID ANION			2	P01744	P04211																																																																				
DB08276	N-METHYL O-NITROPHENYL AMINOETHYLDIPHOSPHATE BERYLLIUM TRIFLUORIDE			1	Q7Z406																																																																					
DB08277	2-(2-CHLORO-4-FLUOROPHENOXY)-2-METHYL-N-[(1R,2S,3S,5S,7S)-5-(METHYLSULFONYL)-2-ADAMANTYL]PROPANAMIDE			1	P28845																																																																					
DB08280	(1S,3R,4S,5S,7S)-4-{[2-(4-METHOXYPHENOXY)-2-METHYLPROPANOYL]AMINO}ADAMANTANE-1-CARBOXAMIDE			1	P28845																																																																					
DB08283	(2R,3R,4R,5S)-2-(HYDROXYMETHYL)-1-NONYLPIPERIDINE-3,4,5-TRIOL			1	P04062																																																																					
DB08285	(2R)-2-{[4-(benzylamino)-8-(1-methylethyl)pyrazolo[1,5-a][1,3,5]triazin-2-yl]amino}butan-1-ol			2	P24941	P20248																																																																				
DB08287	(1R,2R)-N-(2-AMINOETHYL)-2-{[(4-METHOXYPHENYL)SULFONYL]METHYL}CYCLOHEXANECARBOXAMIDE			1	P43235																																																																					
DB08289	N-(PARA-GLUTARAMIDOPHENYL-ETHYL)-PIPERIDINIUM-N-OXIDE			1	P01834																																																																					
DB08291	N-(3-AMINOPROPYL)-2-NITROBENZENAMINE			1	Q92831																																																																					
DB08292	(5Z)-12-CHLORO-13,15-DIHYDROXY-4,7,8,9-TETRAHYDRO-2-BENZOXACYCLOTRIDECINE-1,10(3H,11H)-DIONE			1	P08238																																																																					
DB08293	(5E)-12-CHLORO-13,15-DIHYDROXY-4,7,8,9-TETRAHYDRO-2-BENZOXACYCLOTRIDECINE-1,10(3H,11H)-DIONE			1	P08238																																																																					
DB08294	2-(4-HYDROXY-3-NITROPHENYL)ACETIC ACID			2	P01744	P01857																																																																				
DB08295	4-HYDROXY-3-NITROPHENYLACETYL-EPSILON-AMINOCAPROIC ACID ANION			2	P01744	P04211																																																																				
DB08296	5-(PARA-NITROPHENYL PHOSPHONATE)-PENTANOIC ACID			1	P01857																																																																					
DB08299	4-[8-(3-nitrophenyl)-1,7-naphthyridin-6-yl]benzoic acid			3	P27815	Q07343	Q08499																																																																			
DB08300	1-methyl-3-naphthalen-2-yl-1H-pyrazolo[3,4-d]pyrimidin-4-amine			1	P48736																																																																					
DB08301	N-({[4-(AMINOSULFONYL)PHENYL]AMINO}CARBONYL)-4-METHYLBENZENESULFONAMIDE			1	P00918																																																																					
DB08302	3-[5-(2-nitropent-1-en-1-yl)furan-2-yl]benzoic acid			1	P37231																																																																					
DB08303	(3S)-3-cyclopentyl-6-methyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2H-1,2,4-benzothiadiazine 1,1-dioxide			1	P42262																																																																					
DB08304	(3R)-3-cyclopentyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2H-1,2-benzothiazine 1,1-dioxide			1	P42262																																																																					
DB08305	(3R)-3-cyclopentyl-6-methyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2H-1,2-benzothiazine 1,1-dioxide			1	P42262																																																																					
DB08309	3-({2-[(4-{[6-(CYCLOHEXYLMETHOXY)-9H-PURIN-2-YL]AMINO}PHENYL)SULFONYL]ETHYL}AMINO)PROPAN-1-OL			2	P24941	P20248																																																																				
DB08312	6-CYCLOHEXYLMETHYLOXY-5-NITROSO-PYRIMIDINE-2,4-DIAMINE			1	P24941																																																																					
DB08313	nocodazole			1	O60760																																																																					
DB08320	DIETHYL (1R,2S,3R,4S)-5,6-BIS(4-HYDROXYPHENYL)-7-OXABICYCLO[2.2.1]HEPT-5-ENE-2,3-DICARBOXYLATE			2	P03372	Q15596																																																																				
DB08321	(1S,2S,3R,6R)-4-(hydroxymethyl)-6-(octylamino)cyclohex-4-ene-1,2,3-triol			1	Q16706																																																																					
DB08322	2-DEOXY-3,4-BIS-O-[3-(4-HYDROXYPHENYL)PROPANOYL]-L-THREO-PENTARIC ACID			1	P11217																																																																					
DB08323	3-OXO-N-[(3S)-2-OXOPYRROLIDIN-3-YL]DODECANAMIDE			1	P01859																																																																					
DB08325	2-(2-HYDROXYETHYLAMINO)-6-(3-CHLOROANILINO)-9-ISOPROPYLPURINE			2	Q9HCP0	Q12866																																																																				
DB08326	2-(6-HYDROXY-1,3-BENZOTHIAZOL-2-YL)-1,3-THIAZOL-4(5H)-ONE			1	Q96GR2																																																																					
DB08329	SULTHIAME			1	P00918																																																																					
DB08330	METHYL (2Z)-3-METHOXY-2-{2-[(E)-2-PHENYLVINYL]PHENYL}ACRYLATE			10	P08574	P00156	P31930	P22695	P07919	O14949	P47985	O14957	P14927	Q9UDW1																																																												
DB08332	[2'-CARBOXYLETHYL]-10-METHYL-ANTHRACENE ENDOPEROXIDE			1	P01857																																																																					
DB08333	4-HYDROXYBENZALDEHYDE O-(CYCLOHEXYLCARBONYL)OXIME			1	P14174																																																																					
DB08334	3-FLUORO-4-HYDROXYBENZALDEHYDE O-(CYCLOHEXYLCARBONYL)OXIME			1	P14174																																																																					
DB08335	4-HYDROXYBENZALDEHYDE O-(3,3-DIMETHYLBUTANOYL)OXIME			1	P14174																																																																					
DB08338	19-(cyclopropylamino)-4,6,7,15-tetrahydro-5H-16,1-(azenometheno)-10,14-(metheno)pyrazolo[4,3-o][1,3,9]triazacyclohexadecin-8(9H)-one			1	P68400																																																																					
DB08339	6-(2,6-DICHLOROPHENYL)-2-{[3-(HYDROXYMETHYL)PHENYL]AMINO}-8-METHYLPYRIDO[2,3-D]PYRIMIDIN-7(8H)-ONE			1	P00519																																																																					
DB08340	N,N'-DIPHENYLPYRAZOLO[1,5-A][1,3,5]TRIAZINE-2,4-DIAMINE			1	P68400																																																																					
DB08341	4-{[4-{[(1R,2R)-2-(dimethylamino)cyclopentyl]amino}-5-(trifluoromethyl)pyrimidin-2-yl]amino}-N-methylbenzenesulfonamide			1	Q14289																																																																					
DB08342	S-PALMITOYL-L-CYSTEINE			6	O75865	O43617	Q86SZ2	Q8IUR0	Q9Y296	Q9Y5R8																																																																
DB08345	4-(2-(1H-IMIDAZOL-4-YL)ETHYLAMINO)-2-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE			1	P68400																																																																					
DB08346	(5Z)-13-CHLORO-14,16-DIHYDROXY-3,4,7,8,9,10-HEXAHYDRO-1H-2-BENZOXACYCLOTETRADECINE-1,11(12H)-DIONE			1	P08238																																																																					
DB08347	4-{[(2S)-3-(tert-butylamino)-2-hydroxypropyl]oxy}-3H-indole-2-carbonitrile			1	P08588																																																																					
DB08348	N~2~,N~2~-DIMETHYL-N~1~-(6-OXO-5,6-DIHYDROPHENANTHRIDIN-2-YL)GLYCINAMIDE			3	P13639	Q9Y6F1	Q460N3																																																																			
DB08349	N-cyclopropyl-3-{[1-(2,4-difluorophenyl)-7-methyl-6-oxo-6,7-dihydro-1H-pyrazolo[3,4-b]pyridin-4-yl]amino}-4-methylbenzamide			1	Q16539																																																																					
DB08350	5-[3-(2-METHOXYPHENYL)-1H-PYRROLO[2,3-B]PYRIDIN-5-YL]-N,N-DIMETHYLPYRIDINE-3-CARBOXAMIDE			1	P00519																																																																					
DB08351	N-cyclopropyl-4-methyl-3-{2-[(2-morpholin-4-ylethyl)amino]quinazolin-6-yl}benzamide			1	Q16539																																																																					
DB08352	6-[4-(2-fluorophenyl)-1,3-oxazol-5-yl]-N-(1-methylethyl)-1,3-benzothiazol-2-amine			1	Q16539																																																																					
DB08353	2-(CYCLOHEXYLMETHYLAMINO)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE			1	P68400																																																																					
DB08354	2-(4-CHLOROBENZYLAMINO)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE			1	P68400																																																																					
DB08355	1-methyl-8-(phenylamino)-4,5-dihydro-1H-pyrazolo[4,3-h]quinazoline-3-carboxylic acid			2	P20248	P24941																																																																				
DB08356	4-[4-(4-methoxyphenyl)-5-methyl-1H-pyrazol-3-yl]benzene-1,3-diol			1	Q16654																																																																					
DB08357	1-ETHOXY-2-(2-ETHOXYETHOXY)ETHANE			1	P22303																																																																					
DB08358	2-(2-QUINOLIN-3-YLPYRIDIN-4-YL)-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE			2	P49137	Q16644																																																																				
DB08360	2-(4-ETHYLPIPERAZIN-1-YL)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE			1	P68400																																																																					
DB08361	2-{[(1R,2S)-2-aminocyclohexyl]amino}-4-[(3-methylphenyl)amino]pyrimidine-5-carboxamide			1	P43405																																																																					
DB08362	N-(3-(8-CYANO-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZIN-2-YLAMINO)PHENYL)ACETAMIDE			1	P68400																																																																					
DB08363	1-(9-ethyl-9H-carbazol-3-yl)-N-methylmethanamine			1	P04637																																																																					
DB08365	8-bromo-4-(2-chlorophenyl)-N-(2-hydroxyethyl)-6-methyl-1,3-dioxo-1,2,3,6-tetrahydropyrrolo[3,4-e]indole-7-carboxamide			1	P30291																																																																					
DB08368	OCTANE-1,3,5,7-TETRACARBOXYLIC ACID			1	P15085																																																																					
DB08369	1-(biphenyl-4-ylmethyl)-1H-imidazole			1	P20813																																																																					
DB08370	S-(4-BROMOBENZYL)CYSTEINE			1	P09211																																																																					
DB08371	PARA-(BENZOYL)-PHENYLALANINE			2	P18031	P54577																																																																				
DB08373	4,4'-BIS([H]METHYLSULFONYL)-2,2',5,5'-TETRACHLOROBIPHENYL			1	P11684																																																																					
DB08374	PHENYLALANYLMETHYLCHLORIDE			1	P17538																																																																					
DB08377	PARA-NITROPHENYL PHOSPHONOBUTANOYL D-ALANINE			1	P01857																																																																					
DB08378	4-[4-(2,5-DIOXO-PYRROLIDIN-1-YL)-PHENYLAMINO]-4-HYDROXY-BUTYRIC ACID			3	P14649	P19105	P12883																																																																			
DB08382	2-(4-{(3S,5S)-5-[(3,3-difluoropyrrolidin-1-yl)carbonyl]pyrrolidin-3-yl}piperazin-1-yl)pyrimidine			1	P27487																																																																					
DB08383	4,5-bis(4-methoxyphenyl)-2-thiophen-2-yl-1H-imidazole			1	Q9Y233																																																																					
DB08384	2-({4-[4-(pyridin-4-ylmethyl)-1H-pyrazol-3-yl]phenoxy}methyl)quinoline			1	Q9Y233																																																																					
DB08385	4-(quinolin-3-ylmethyl)piperidine-1-carboxylic acid			1	O00519																																																																					
DB08386	2-{[4-(4-pyridin-4-yl-1H-pyrazol-3-yl)phenoxy]methyl}quinoline			1	Q9Y233																																																																					
DB08387	2-{[4-(1-methyl-4-pyridin-4-yl-1H-pyrazol-3-yl)phenoxy]methyl}quinoline			1	Q9Y233																																																																					
DB08388	5-(2-ETHOXYETHYL)-5-[4-(4-FLUOROPHENOXY)PHENOXY]PYRIMIDINE-2,4,6(1H,3H,5H)-TRIONE			1	P45452																																																																					
DB08389	6,7-DIMETHOXY-4-[(3R)-3-(2-NAPHTHYLOXY)PYRROLIDIN-1-YL]QUINAZOLINE			1	Q9Y233																																																																					
DB08391	6,7-DIMETHOXY-4-[(3R)-3-(QUINOXALIN-2-YLOXY)PYRROLIDIN-1-YL]QUINAZOLINE			1	Q9Y233																																																																					
